CustomerID,Age,Gender,Location,ProductID,ProductCategory,Price,Quantity,OrderDate,PaymentMethod,ReviewScore,TotalAmount
CUST6834,45,Female,South Joshua,PROD777,Sports,373.12,8,2023-12-04,Debit Card,5,2984.96
CUST6072,68,Male,Theresamouth,PROD995,Electronics,105.53,8,2024-09-22,Debit Card,3,844.24
CUST5600,55,Female,East Jameschester,PROD652,Clothing,435.08,9,2024-03-03,Digital Wallet,3,3915.72
CUST4048,56,Male,Orrstad,PROD236,Sports,430.92,5,2024-02-27,Credit Card,4,2154.6
CUST4915,59,Female,New Travis,PROD769,Electronics,224.32,9,2024-03-18,Digital Wallet,2,2018.88
CUST6940,38,Female,Joshuastad,PROD980,Electronics,116.65,8,2024-01-01,Debit Card,4,933.2
CUST5148,47,Female,New Jennifer,PROD456,Electronics,318.73,4,2024-12-25,Digital Wallet,1,1274.92
CUST7583,46,Male,Lake Williamchester,PROD221,Clothing,356.22,10,2023-10-02,Debit Card,5,3562.2
CUST8964,46,Female,New Kathleen,PROD282,Electronics,187.03,3,2024-09-21,Debit Card,2,561.09
CUST8570,61,Male,Edwardborough,PROD650,Books,296.25,9,2024-08-05,PayPal,3,2666.25
CUST8696,31,Male,New Connor,PROD502,Home & Garden,370.53,6,2024-11-15,Credit Card,3,2223.18
CUST8478,50,Female,East Tony,PROD641,Books,102.25,6,2024-11-14,Debit Card,1,613.5
CUST2930,48,Female,South Wendyberg,PROD230,Clothing,363.83,8,2024-03-15,Credit Card,3,2910.64
CUST6804,68,Female,Port Amandaville,PROD845,Clothing,100.78,5,2024-02-08,Digital Wallet,5,503.9
CUST6262,75,Male,Port Susan,PROD328,Electronics,227.16,10,2024-07-07,Digital Wallet,4,2271.6
CUST5632,79,Male,Maryberg,PROD954,Sports,491.81,9,2025-04-01,Debit Card,2,4426.29
CUST5799,68,Female,Lake Joseph,PROD103,Books,41.86,3,2023-05-15,Credit Card,5,125.58
CUST3422,65,Female,East Timothyport,PROD874,Clothing,481.43,2,2024-01-11,Debit Card,1,962.86
CUST4259,28,Female,Kariburgh,PROD123,Home & Garden,368.86,9,2024-05-25,Debit Card,5,3319.74
CUST8409,60,Male,Jeffland,PROD405,Clothing,64.08,3,2023-11-10,PayPal,1,192.24
CUST2124,23,Male,East Miguel,PROD574,Books,25.11,8,2023-09-12,Digital Wallet,5,200.88
CUST7003,36,Female,South Cindyborough,PROD789,Home & Garden,143.16,5,2023-07-01,Credit Card,3,715.8
CUST7555,50,Female,Crawfordmouth,PROD836,Home & Garden,135.8,5,2025-01-31,Digital Wallet,3,679.0
CUST1734,60,Male,Darrenport,PROD657,Electronics,84.66,9,2023-09-14,PayPal,1,761.94
CUST4040,58,Female,North Williamborough,PROD534,Sports,423.78,6,2024-11-13,Digital Wallet,5,2542.68
CUST8377,57,Female,Reginaldhaven,PROD644,Home & Garden,7.79,8,2024-01-19,PayPal,5,62.32
CUST7098,39,Male,West Mary,PROD488,Electronics,235.83,1,2023-12-17,Digital Wallet,4,235.83
CUST6144,23,Male,North Jeffrey,PROD943,Sports,469.06,9,2024-09-05,Credit Card,4,4221.54
CUST1936,70,Female,Coxmouth,PROD335,Electronics,24.77,7,2023-11-21,PayPal,2,173.39
CUST3872,78,Female,New Jonathonmouth,PROD353,Clothing,464.67,3,2025-03-15,Digital Wallet,3,1394.01
CUST1884,66,Male,Nelsonside,PROD571,Clothing,300.46,1,2025-02-03,PayPal,1,300.46
CUST3958,33,Male,Fletcherside,PROD454,Sports,387.96,10,2024-12-30,Credit Card,3,3879.6
CUST1548,61,Male,Richardberg,PROD258,Electronics,314.56,6,2025-03-20,Digital Wallet,5,1887.36
CUST9057,37,Male,North Seanport,PROD382,Books,422.35,10,2024-08-30,Debit Card,3,4223.5
CUST7132,32,Male,Lake Lauren,PROD293,Electronics,154.07,4,2023-05-10,Credit Card,4,616.28
CUST6545,69,Female,West Michael,PROD996,Books,396.0,6,2023-12-29,Credit Card,5,2376.0
CUST6872,30,Male,Jeanneshire,PROD842,Home & Garden,277.33,2,2023-09-11,Credit Card,3,554.66
CUST4748,27,Male,Robertsfurt,PROD883,Home & Garden,41.08,9,2024-08-28,Credit Card,2,369.72
CUST1326,19,Female,Castrotown,PROD215,Home & Garden,355.3,7,2023-08-01,Debit Card,4,2487.1
CUST1098,20,Male,North Judyside,PROD132,Electronics,265.07,4,2023-11-13,Digital Wallet,4,1060.28
CUST9336,33,Female,Greenechester,PROD928,Sports,478.71,9,2023-08-10,Credit Card,3,4308.39
CUST1278,80,Male,Orozcochester,PROD776,Books,262.7,8,2023-03-11,Digital Wallet,5,2101.6
CUST9793,48,Male,Cassandraview,PROD529,Electronics,394.2,9,2023-07-21,PayPal,5,3547.8
CUST9387,57,Male,Lisamouth,PROD729,Home & Garden,83.89,3,2024-12-02,Credit Card,4,251.67
CUST7439,72,Male,New Dustinfurt,PROD884,Clothing,273.82,10,2024-07-05,Credit Card,5,2738.2
CUST6993,67,Female,North Alexville,PROD116,Home & Garden,204.69,5,2024-06-07,Digital Wallet,2,1023.45
CUST8211,22,Male,New Vincenttown,PROD346,Sports,177.95,6,2024-08-23,Debit Card,1,1067.7
CUST8908,47,Female,West Veronica,PROD311,Home & Garden,442.28,7,2023-12-08,PayPal,5,3095.96
CUST5999,44,Female,Johnland,PROD168,Sports,333.35,6,2024-07-17,Debit Card,2,2000.1
CUST4638,74,Male,Molinahaven,PROD203,Clothing,168.88,2,2023-01-11,Digital Wallet,5,337.76
CUST1001,58,Female,Port Teresaland,PROD708,Books,150.32,2,2024-10-05,Credit Card,4,300.64
CUST6269,54,Female,Jasonton,PROD134,Home & Garden,475.4,9,2024-02-08,Digital Wallet,2,4278.6
CUST7267,30,Female,Hallborough,PROD557,Sports,311.05,2,2023-04-20,Digital Wallet,4,622.1
CUST7775,63,Male,Timothymouth,PROD712,Books,240.05,1,2023-05-30,Digital Wallet,3,240.05
CUST8935,62,Male,West Troy,PROD788,Clothing,282.86,3,2023-03-31,Digital Wallet,5,848.58
CUST2596,42,Female,Cynthiaton,PROD820,Sports,377.31,3,2024-10-02,Credit Card,5,1131.93
CUST9647,49,Female,West Misty,PROD993,Clothing,326.4,1,2025-01-04,PayPal,4,326.4
CUST9996,43,Male,Scottborough,PROD149,Clothing,61.79,4,2025-03-16,Credit Card,5,247.16
CUST8174,33,Female,Castroton,PROD350,Electronics,176.27,2,2024-11-11,Digital Wallet,1,352.54
CUST6770,27,Female,Jenniferborough,PROD858,Books,123.97,8,2023-06-04,Digital Wallet,5,991.76
CUST6170,59,Female,Paulville,PROD145,Electronics,322.92,4,2025-02-28,Credit Card,2,1291.68
CUST5096,62,Female,Popeborough,PROD511,Clothing,459.71,2,2024-05-15,Debit Card,3,919.42
CUST2690,18,Female,Kristenbury,PROD549,Sports,125.69,1,2025-04-02,Debit Card,4,125.69
CUST8395,75,Female,West Gary,PROD339,Home & Garden,24.74,10,2024-03-01,Debit Card,2,247.4
CUST8372,66,Male,Deckerstad,PROD652,Electronics,443.4,7,2023-10-25,Digital Wallet,2,3103.8
CUST6114,73,Male,New Jennifer,PROD322,Home & Garden,193.78,8,2024-05-24,Credit Card,2,1550.24
CUST5572,67,Male,Smithton,PROD872,Electronics,399.12,9,2023-02-16,Credit Card,3,3592.08
CUST8464,74,Female,Jenniferfurt,PROD984,Books,61.12,10,2024-11-10,Debit Card,4,611.2
CUST6538,24,Male,Lake Karaburgh,PROD894,Home & Garden,132.01,10,2024-10-21,Debit Card,4,1320.1
CUST4644,67,Female,Blakestad,PROD157,Electronics,363.37,5,2023-08-01,Credit Card,3,1816.85
CUST2006,45,Female,Deanview,PROD243,Clothing,17.23,1,2023-10-08,Digital Wallet,1,17.23
CUST8367,32,Male,Stevenmouth,PROD615,Sports,260.85,6,2025-01-21,Debit Card,2,1565.1
CUST5712,29,Male,South Austin,PROD396,Clothing,386.39,4,2023-01-13,PayPal,4,1545.56
CUST2941,69,Female,Meyersville,PROD339,Books,259.58,10,2024-07-05,PayPal,3,2595.8
CUST6996,79,Male,Christopherburgh,PROD935,Books,256.82,2,2023-09-03,Credit Card,3,513.64
CUST4272,62,Male,Richardsonport,PROD849,Electronics,245.97,1,2023-05-29,Digital Wallet,2,245.97
CUST7916,51,Female,Lake Lindamouth,PROD689,Clothing,151.73,4,2023-12-25,PayPal,3,606.92
CUST6413,47,Female,West Georgefort,PROD426,Home & Garden,327.51,8,2023-03-24,Debit Card,5,2620.08
CUST5834,21,Male,East Justin,PROD691,Electronics,163.55,2,2023-06-09,Digital Wallet,2,327.1
CUST1078,53,Female,South Roberta,PROD712,Electronics,45.76,8,2024-09-29,Credit Card,4,366.08
CUST4063,33,Male,Sandrafurt,PROD891,Clothing,52.5,1,2023-12-24,Debit Card,2,52.5
CUST8845,76,Male,Cindystad,PROD788,Sports,485.96,6,2025-04-08,Digital Wallet,1,2915.76
CUST4550,72,Female,Ericborough,PROD938,Books,387.79,9,2023-06-15,Credit Card,2,3490.11
CUST4653,25,Female,West Miguel,PROD428,Home & Garden,268.94,7,2024-12-16,Digital Wallet,2,1882.58
CUST3991,47,Male,Robertville,PROD342,Books,315.33,6,2025-03-19,PayPal,1,1891.98
CUST5189,26,Female,Hardytown,PROD409,Electronics,109.34,1,2024-06-15,PayPal,2,109.34
CUST5906,69,Male,Port Ryan,PROD997,Sports,316.61,10,2023-08-25,Credit Card,3,3166.1
CUST6008,47,Female,Port Laurenmouth,PROD246,Electronics,110.52,5,2025-01-06,PayPal,4,552.6
CUST1993,60,Female,Gregoryville,PROD776,Sports,344.28,9,2023-11-02,Credit Card,4,3098.52
CUST4953,51,Male,Lake Ianmouth,PROD633,Clothing,418.65,1,2025-04-04,PayPal,5,418.65
CUST6984,53,Female,Andrewtown,PROD326,Books,106.76,2,2023-11-12,Digital Wallet,4,213.52
CUST8577,56,Male,North Emily,PROD523,Electronics,415.23,5,2024-01-02,Digital Wallet,4,2076.15
CUST7654,38,Female,West Margaretberg,PROD407,Sports,439.93,2,2025-03-03,Credit Card,1,879.86
CUST8520,78,Male,Anneville,PROD381,Sports,371.98,4,2023-08-02,Debit Card,2,1487.92
CUST6354,66,Male,Delacruzburgh,PROD162,Electronics,220.44,9,2023-08-30,Digital Wallet,2,1983.96
CUST1357,75,Female,Medinaville,PROD670,Books,409.29,2,2024-04-17,Digital Wallet,3,818.58
CUST6368,46,Male,East Micheal,PROD705,Clothing,40.7,2,2024-04-11,Credit Card,2,81.4
CUST3065,57,Female,Maynardbury,PROD852,Clothing,344.59,4,2024-03-05,Credit Card,1,1378.36
CUST8381,70,Male,East Rhondaland,PROD279,Home & Garden,16.76,9,2025-04-06,Debit Card,3,150.84
CUST5347,64,Male,Whiteport,PROD741,Home & Garden,359.85,7,2023-04-18,Credit Card,3,2518.95
CUST7758,75,Male,Lake Susanshire,PROD795,Home & Garden,23.75,4,2024-07-11,Debit Card,5,95.0
CUST7995,50,Female,Petersonchester,PROD537,Books,41.26,4,2024-03-24,Credit Card,2,165.04
CUST6028,45,Female,Jameston,PROD669,Home & Garden,93.11,9,2025-04-02,Digital Wallet,1,837.99
CUST4326,71,Male,Jacobmouth,PROD607,Home & Garden,129.69,4,2025-01-02,Credit Card,4,518.76
CUST8305,76,Female,East Micheletown,PROD148,Books,39.87,10,2023-02-24,PayPal,1,398.7
CUST5253,53,Female,Whitneyport,PROD452,Home & Garden,411.7,3,2024-05-24,Digital Wallet,1,1235.1
CUST2870,46,Male,Johnsonbury,PROD758,Clothing,455.94,9,2023-07-17,PayPal,1,4103.46
CUST1178,75,Male,North Thomasmouth,PROD787,Electronics,206.78,9,2023-03-22,PayPal,3,1861.02
CUST3367,28,Male,Lake Brandon,PROD490,Clothing,228.31,7,2024-04-23,Credit Card,5,1598.17
CUST2325,65,Female,Hernandezshire,PROD904,Clothing,205.2,2,2023-03-11,Credit Card,3,410.4
CUST7259,73,Male,North Suzanne,PROD637,Sports,161.62,10,2023-12-22,PayPal,1,1616.2
CUST5117,48,Male,Thomasmouth,PROD426,Electronics,197.8,6,2024-09-23,Digital Wallet,4,1186.8
CUST1236,46,Female,Elijahfurt,PROD813,Clothing,63.56,8,2023-07-12,Credit Card,3,508.48
CUST7870,34,Male,West Christopherfurt,PROD526,Electronics,7.92,7,2024-06-19,Digital Wallet,1,55.44
CUST6511,66,Female,New Patriciaton,PROD518,Clothing,361.54,2,2024-06-16,Credit Card,4,723.08
CUST2988,33,Male,Markview,PROD252,Books,36.3,3,2024-06-25,PayPal,2,108.9
CUST6897,71,Female,East Benjaminland,PROD407,Books,374.25,3,2023-11-20,PayPal,2,1122.75
CUST4784,58,Male,Jacobtown,PROD485,Home & Garden,27.53,9,2024-08-02,Credit Card,1,247.77
CUST3801,35,Male,North Anthony,PROD288,Books,424.88,7,2025-01-13,PayPal,5,2974.16
CUST7951,67,Male,Port Krystal,PROD872,Electronics,182.06,9,2024-12-26,Credit Card,5,1638.54
CUST9341,67,Female,Allisonburgh,PROD650,Sports,253.9,6,2025-04-01,Debit Card,1,1523.4
CUST2373,51,Female,South Brett,PROD584,Home & Garden,148.47,3,2024-02-05,Credit Card,5,445.41
CUST3418,49,Male,Port Sonyaborough,PROD346,Clothing,344.51,9,2024-09-18,Digital Wallet,5,3100.59
CUST3383,58,Male,Port Cheyenne,PROD969,Books,305.25,10,2023-12-16,PayPal,5,3052.5
CUST7875,33,Female,West Peterside,PROD330,Home & Garden,144.35,8,2024-12-06,Credit Card,3,1154.8
CUST9425,35,Male,West Brandi,PROD407,Books,463.71,6,2024-02-12,Credit Card,4,2782.26
CUST8824,46,Male,Cassandramouth,PROD978,Home & Garden,193.8,6,2023-05-01,Credit Card,1,1162.8
CUST8318,22,Male,North Emily,PROD824,Electronics,411.95,9,2025-04-15,Digital Wallet,2,3707.55
CUST4559,63,Female,West Andrew,PROD247,Electronics,20.26,6,2023-09-20,PayPal,5,121.56
CUST6923,36,Female,North Dianeport,PROD925,Clothing,82.38,6,2023-04-13,Credit Card,1,494.28
CUST4346,33,Male,Rebeccaberg,PROD574,Home & Garden,113.83,7,2024-12-12,PayPal,3,796.81
CUST8740,35,Female,Leland,PROD159,Sports,374.64,7,2023-12-22,Digital Wallet,3,2622.48
CUST6102,39,Male,West Amandatown,PROD675,Electronics,399.4,6,2024-04-12,Debit Card,5,2396.4
CUST4942,38,Female,Brandonshire,PROD522,Clothing,425.49,10,2024-04-17,Digital Wallet,4,4254.9
CUST3627,75,Male,Simmonshaven,PROD526,Home & Garden,151.01,4,2024-12-28,Debit Card,2,604.04
CUST2545,52,Male,East Oscarhaven,PROD670,Clothing,318.85,10,2024-08-12,Credit Card,4,3188.5
CUST6522,23,Female,Andersonfurt,PROD642,Electronics,152.54,9,2024-06-18,PayPal,2,1372.86
CUST2717,26,Male,Austinport,PROD237,Clothing,444.05,4,2024-01-11,Debit Card,2,1776.2
CUST8855,27,Male,New Aaron,PROD497,Home & Garden,482.86,7,2024-11-14,PayPal,1,3380.02
CUST7592,32,Female,Jesseburgh,PROD348,Books,434.23,9,2024-01-15,Credit Card,2,3908.07
CUST5719,42,Female,Juarezland,PROD361,Sports,325.73,5,2023-06-26,PayPal,2,1628.65
CUST4037,62,Male,Johnbury,PROD308,Electronics,478.91,6,2024-04-17,Debit Card,3,2873.46
CUST5285,27,Female,Riversmouth,PROD438,Home & Garden,10.52,8,2023-03-26,Credit Card,4,84.16
CUST9876,63,Female,Port Sheri,PROD762,Home & Garden,438.01,8,2024-12-09,Credit Card,4,3504.08
CUST2320,31,Female,Smithmouth,PROD180,Clothing,74.98,7,2024-05-21,Debit Card,3,524.86
CUST8125,22,Male,West Micheal,PROD560,Electronics,25.68,1,2023-04-29,PayPal,5,25.68
CUST8333,44,Female,Stanleyfurt,PROD967,Books,288.5,1,2023-05-28,Digital Wallet,1,288.5
CUST6362,44,Male,Darrellton,PROD479,Books,200.07,5,2024-03-13,PayPal,4,1000.35
CUST5715,39,Female,West Kathyhaven,PROD194,Sports,276.03,10,2024-03-09,Debit Card,5,2760.3
CUST3515,52,Male,West Mary,PROD648,Sports,47.14,1,2024-03-18,PayPal,3,47.14
CUST3965,47,Male,North Samuel,PROD841,Clothing,108.98,9,2025-02-11,Digital Wallet,1,980.82
CUST3768,44,Female,Markshire,PROD949,Electronics,372.01,3,2024-03-25,PayPal,3,1116.03
CUST2468,21,Male,Colemanberg,PROD295,Books,364.34,5,2023-10-07,Credit Card,5,1821.7
CUST8510,31,Male,South Wendy,PROD152,Electronics,109.81,1,2023-05-13,PayPal,4,109.81
CUST8170,71,Female,East Davidville,PROD374,Clothing,453.29,5,2024-07-15,Credit Card,4,2266.45
CUST1731,44,Female,Marshallborough,PROD486,Electronics,426.47,4,2024-12-20,Digital Wallet,2,1705.88
CUST9446,42,Male,Wardbury,PROD789,Electronics,75.52,4,2025-01-17,PayPal,3,302.08
CUST4092,75,Female,Johnsonbury,PROD719,Electronics,96.08,6,2025-02-03,Credit Card,2,576.48
CUST1949,67,Female,Nathanshire,PROD717,Clothing,310.36,1,2024-07-22,Digital Wallet,3,310.36
CUST5649,55,Male,Lake Danielview,PROD140,Clothing,130.11,5,2023-01-11,Credit Card,4,650.55
CUST4205,78,Male,Emilyfort,PROD994,Clothing,61.74,9,2024-01-23,Credit Card,3,555.66
CUST3303,62,Male,New Jennifer,PROD174,Books,337.13,9,2024-12-15,Credit Card,3,3034.17
CUST9641,19,Female,Jakeberg,PROD292,Home & Garden,285.81,9,2024-12-27,PayPal,1,2572.29
CUST6925,72,Male,Richmondtown,PROD923,Electronics,31.92,10,2024-05-12,Credit Card,5,319.2
CUST3469,74,Female,Michaelside,PROD879,Sports,376.77,10,2024-06-15,Debit Card,1,3767.7
CUST7092,66,Male,North Eric,PROD701,Sports,495.09,3,2023-04-19,Digital Wallet,1,1485.27
CUST4359,54,Male,Jackland,PROD841,Home & Garden,276.68,2,2024-11-13,Digital Wallet,2,553.36
CUST9322,42,Male,Johnport,PROD787,Electronics,324.11,1,2023-07-15,PayPal,3,324.11
CUST4547,48,Male,Valeriechester,PROD672,Electronics,41.21,8,2024-06-11,PayPal,5,329.68
CUST7587,18,Female,South Angelastad,PROD322,Electronics,337.48,6,2024-07-30,PayPal,4,2024.88
CUST8308,78,Female,Villamouth,PROD590,Clothing,129.09,3,2025-04-18,Debit Card,3,387.27
CUST7821,40,Female,South Richard,PROD313,Books,102.72,3,2024-11-13,Digital Wallet,3,308.16
CUST6982,37,Female,North Loriborough,PROD990,Clothing,292.39,5,2024-04-19,Digital Wallet,1,1461.95
CUST5346,66,Female,Lake Joseph,PROD440,Electronics,476.01,6,2024-07-30,PayPal,5,2856.06
CUST3366,42,Male,Smithstad,PROD410,Home & Garden,181.78,10,2024-10-23,PayPal,2,1817.8
CUST1091,72,Male,Michaelburgh,PROD115,Electronics,337.29,4,2024-06-14,Credit Card,4,1349.16
CUST3791,75,Female,Montoyaport,PROD316,Electronics,121.09,4,2025-04-17,PayPal,4,484.36
CUST6131,79,Female,Jonathanhaven,PROD294,Books,146.14,5,2024-01-03,Digital Wallet,1,730.7
CUST5801,71,Male,Port Alexandra,PROD859,Electronics,39.56,5,2023-04-13,Credit Card,4,197.8
CUST5216,44,Female,North Wesley,PROD220,Clothing,100.78,2,2024-09-07,Debit Card,3,201.56
CUST9473,52,Female,New Jose,PROD864,Sports,245.5,10,2024-02-21,Debit Card,3,2455.0
CUST9155,65,Male,Aaronmouth,PROD872,Books,167.53,7,2025-01-20,Digital Wallet,1,1172.71
CUST9650,65,Female,Port Dawn,PROD590,Books,331.41,10,2024-06-26,Credit Card,2,3314.1
CUST8975,52,Female,Lisaport,PROD348,Books,348.26,4,2024-03-21,PayPal,3,1393.04
CUST3877,69,Female,South Dylan,PROD812,Electronics,80.44,2,2023-04-25,PayPal,2,160.88
CUST5081,56,Female,Johnsonside,PROD718,Books,285.6,6,2023-10-24,Credit Card,2,1713.6
CUST2064,75,Female,Tiffanyborough,PROD820,Books,404.81,8,2024-12-01,Credit Card,4,3238.48
CUST9662,32,Female,Buchananton,PROD309,Clothing,479.54,3,2024-02-10,Debit Card,3,1438.62
CUST4984,49,Male,South Elizabethbury,PROD506,Home & Garden,88.48,8,2024-07-20,PayPal,4,707.84
CUST8149,32,Female,New Brian,PROD345,Clothing,160.04,10,2023-10-09,Digital Wallet,1,1600.4
CUST4509,35,Female,West Samuelfort,PROD665,Clothing,393.9,2,2024-09-19,PayPal,3,787.8
CUST4221,45,Female,North Jessicaland,PROD429,Home & Garden,357.54,10,2024-10-03,Debit Card,1,3575.4
CUST5000,49,Female,Jameston,PROD894,Home & Garden,322.22,5,2023-06-24,Credit Card,4,1611.1
CUST4811,19,Male,East Tracy,PROD389,Books,141.96,1,2023-06-04,PayPal,4,141.96
CUST8264,42,Female,South Jennifer,PROD489,Clothing,182.95,10,2023-05-03,Credit Card,4,1829.5
CUST9226,39,Male,West Matthewton,PROD577,Electronics,341.39,7,2024-01-29,PayPal,3,2389.73
CUST9949,60,Female,North Julieborough,PROD646,Sports,169.12,2,2024-04-19,Digital Wallet,4,338.24
CUST2840,61,Male,Timville,PROD764,Sports,242.58,1,2023-03-21,Digital Wallet,1,242.58
CUST3223,69,Female,South Parker,PROD467,Sports,225.45,6,2024-03-09,PayPal,2,1352.7
CUST4579,43,Female,Ramosport,PROD415,Clothing,388.51,6,2023-06-09,PayPal,3,2331.06
CUST1649,64,Male,Amyview,PROD367,Home & Garden,246.05,7,2024-05-30,Credit Card,5,1722.35
CUST5145,28,Male,Wilkersonport,PROD468,Books,58.87,7,2023-06-11,Credit Card,1,412.09
CUST1515,71,Female,Ballton,PROD625,Books,324.55,2,2023-03-20,Debit Card,3,649.1
CUST8261,47,Female,North Barbara,PROD609,Sports,45.58,4,2023-02-05,Debit Card,4,182.32
CUST7193,76,Female,New Catherinehaven,PROD577,Books,143.9,10,2024-07-11,PayPal,5,1439.0
CUST7886,26,Female,Saraside,PROD200,Electronics,414.09,1,2023-07-10,Digital Wallet,5,414.09
CUST1863,80,Female,Port Daniel,PROD922,Electronics,446.19,7,2023-10-10,Debit Card,3,3123.33
CUST7547,57,Male,West Meganmouth,PROD839,Home & Garden,102.23,1,2024-01-18,Debit Card,4,102.23
CUST3632,52,Female,Ashleeshire,PROD580,Books,368.1,5,2025-03-05,Digital Wallet,1,1840.5
CUST5514,19,Female,Onealmouth,PROD879,Clothing,315.18,9,2023-01-27,Credit Card,1,2836.62
CUST3544,76,Female,New Thomasstad,PROD959,Books,365.08,1,2024-09-23,Credit Card,2,365.08
CUST7825,43,Male,Burkeside,PROD427,Clothing,446.59,6,2023-06-25,Credit Card,4,2679.54
CUST2139,55,Female,Brockton,PROD308,Sports,425.55,9,2023-10-31,PayPal,2,3829.95
CUST4344,54,Female,Lake Sarah,PROD479,Clothing,317.66,10,2023-11-16,PayPal,1,3176.6
CUST2433,60,Female,Sarafurt,PROD420,Sports,407.26,3,2024-04-16,Credit Card,4,1221.78
CUST5262,19,Male,West Sabrina,PROD523,Electronics,291.56,6,2024-12-25,Digital Wallet,2,1749.36
CUST6026,23,Male,Port Troyfurt,PROD146,Books,385.75,9,2024-07-14,Credit Card,3,3471.75
CUST7406,59,Female,Keithstad,PROD676,Home & Garden,110.32,4,2024-06-22,Credit Card,3,441.28
CUST1385,45,Female,North Savannahchester,PROD984,Books,23.14,3,2024-02-07,PayPal,5,69.42
CUST1670,26,Male,Wadeborough,PROD326,Sports,134.01,1,2024-05-31,Digital Wallet,1,134.01
CUST9181,73,Male,New Chadville,PROD859,Books,447.52,7,2023-03-12,Debit Card,1,3132.64
