CustomerID,Age,Gender,Location,ProductID,ProductCategory,Price,Quantity,OrderDate,PaymentMethod,ReviewScore,TotalAmount,AgeGroup,OrderMonth,OrderYear,OrderDay,OrderWeekday
CUST1485,73,Male,East Kimberly,PROD835,Clothing,311.03,2,2023-11-28,Digital,1,622.06,66+,11,2023,28,Tuesday
CUST4266,20,Female,Markhaven,PROD290,Books,219.26,8,2024-04-14,PayPal,4,1754.08,18-25,4,2024,14,Sunday
CUST4434,75,Male,Montoyaport,PROD114,Electronics,364.69,5,2023-05-10,PayPal,4,1823.45,66+,5,2023,10,Wednesday
CUST3329,40,Male,New Kathleen,PROD854,Clothing,243.56,6,2023-05-23,Digital,5,1461.36,36-45,5,2023,23,Tuesday
CUST1011,31,Female,Carltown,PROD445,Sports,333.54,7,2025-03-01,Debit_Card,1,2334.78,26-35,3,2025,1,Saturday
CUST5742,61,Female,West Nancy,PROD909,Clothing,322.5,5,2023-10-07,Digital,1,1612.5,56-65,10,2023,7,Saturday
CUST6854,33,Male,West Sherryton,PROD402,Sports,78.58,3,2024-08-26,PayPal,2,235.74,26-35,8,2024,26,Monday
CUST2384,60,Female,Lake Justin,PROD681,Books,414.09,5,2024-01-21,Debit_Card,4,2070.45,56-65,1,2024,21,Sunday
CUST8322,24,Male,Ryantown,PROD790,Electronics,446.57,1,2024-10-23,PayPal,4,446.57,18-25,10,2024,23,Wednesday
CUST4893,40,Female,South Johnmouth,PROD875,Electronics,308.39,1,2024-03-31,PayPal,5,308.39,36-45,3,2024,31,Sunday
CUST7451,67,Male,Port Charles,PROD297,Home & Garden,10.76,9,2024-02-14,Credit_Card,1,96.84,66+,2,2024,14,Wednesday
CUST5013,53,Female,Brandonville,PROD279,Electronics,467.51,3,2023-01-09,Credit_Card,2,1402.53,46-55,1,2023,9,Monday
CUST4400,74,Male,Ericview,PROD725,Books,255.26,6,2024-04-09,Credit_Card,1,1531.56,66+,4,2024,9,Tuesday
CUST5421,73,Male,South Lori,PROD976,Clothing,237.3,5,2023-04-21,PayPal,3,1186.5,66+,4,2023,21,Friday
CUST9591,44,Female,Janetville,PROD754,Books,250.44,8,2025-03-22,Digital,2,2003.52,36-45,3,2025,22,Saturday
CUST4208,80,Female,Farmerfurt,PROD515,Electronics,86.87,9,2023-12-31,Digital,3,781.83,66+,12,2023,31,Sunday
CUST5635,57,Female,Brownton,PROD946,Clothing,376.96,1,2023-06-17,PayPal,2,376.96,56-65,6,2023,17,Saturday
CUST1630,65,Female,Christopherport,PROD537,Books,163.71,8,2024-05-15,Credit_Card,5,1309.68,56-65,5,2024,15,Wednesday
CUST7804,27,Male,East Ashleyberg,PROD627,Electronics,168.79,8,2023-09-06,PayPal,4,1350.32,26-35,9,2023,6,Wednesday
CUST5849,77,Male,South Sarahstad,PROD435,Electronics,142.69,5,2024-07-07,Digital,1,713.45,66+,7,2024,7,Sunday
CUST6755,77,Male,Danielfurt,PROD188,Electronics,255.93,1,2024-03-01,Digital,2,255.93,66+,3,2024,1,Friday
CUST8214,33,Female,Cisnerosmouth,PROD510,Home & Garden,277.5,7,2024-04-06,Digital,4,1942.5,26-35,4,2024,6,Saturday
CUST1504,73,Male,Kimberlyhaven,PROD785,Home & Garden,192.43,5,2023-09-03,PayPal,4,962.15,66+,9,2023,3,Sunday
CUST2842,28,Male,Lake Matthewmouth,PROD197,Home & Garden,409.47,10,2023-03-23,Digital,3,4094.7,26-35,3,2023,23,Thursday
CUST4138,80,Male,Carolynland,PROD289,Clothing,44.02,4,2023-06-11,Digital,5,176.08,66+,6,2023,11,Sunday
CUST1113,69,Male,Aliciaport,PROD243,Books,224.87,1,2023-05-02,Digital,5,224.87,66+,5,2023,2,Tuesday
CUST5087,69,Male,West Garrettfort,PROD588,Clothing,288.65,9,2023-06-29,Digital,3,2597.85,66+,6,2023,29,Thursday
CUST4812,29,Female,Halefurt,PROD431,Clothing,48.57,6,2024-04-09,Debit_Card,4,291.42,26-35,4,2024,9,Tuesday
CUST5311,74,Female,North Erinberg,PROD354,Electronics,251.74,4,2025-02-28,PayPal,3,1006.96,66+,2,2025,28,Friday
CUST3134,44,Female,Jacquelineview,PROD106,Sports,161.45,7,2024-02-26,PayPal,4,1130.15,36-45,2,2024,26,Monday
CUST4091,19,Female,North John,PROD367,Sports,490.43,9,2025-04-07,Digital,5,4413.87,18-25,4,2025,7,Monday
CUST1215,29,Male,Contrerashaven,PROD492,Electronics,373.89,7,2023-09-29,Credit_Card,4,2617.23,26-35,9,2023,29,Friday
CUST5809,65,Female,Campbellshire,PROD341,Sports,13.8,7,2025-04-21,Digital,4,96.6,56-65,4,2025,21,Monday
CUST7048,77,Female,East Anthonyborough,PROD557,Clothing,204.7,4,2024-10-05,PayPal,5,818.8,66+,10,2024,5,Saturday
CUST6043,39,Female,Robinsontown,PROD871,Books,22.74,3,2024-04-18,Debit_Card,3,68.22,36-45,4,2024,18,Thursday
CUST9670,68,Male,Jamesbury,PROD373,Home & Garden,276.8,7,2024-02-23,Digital,2,1937.6,66+,2,2024,23,Friday
CUST4308,77,Male,New Heatherland,PROD437,Clothing,413.82,7,2024-02-10,Debit_Card,4,2896.74,66+,2,2024,10,Saturday
CUST4041,44,Male,Reevestown,PROD409,Clothing,396.93,4,2023-01-27,Credit_Card,1,1587.72,36-45,1,2023,27,Friday
CUST6442,69,Male,New Kathrynberg,PROD696,Books,481.77,5,2024-05-04,Credit_Card,1,2408.85,66+,5,2024,4,Saturday
CUST4001,60,Male,Riveraview,PROD840,Sports,320.58,2,2023-06-28,Digital,3,641.16,56-65,6,2023,28,Wednesday
CUST6022,73,Male,Martinezview,PROD686,Books,445.6,7,2023-07-11,Debit_Card,4,3119.2,66+,7,2023,11,Tuesday
CUST4234,65,Female,East Andres,PROD111,Clothing,283.35,4,2023-10-12,Credit_Card,4,1133.4,56-65,10,2023,12,Thursday
CUST6571,69,Female,West Destinyshire,PROD367,Electronics,329.03,9,2024-05-10,Digital,2,2961.27,66+,5,2024,10,Friday
CUST3064,33,Female,Dianafurt,PROD769,Electronics,230.82,10,2024-08-28,Credit_Card,2,2308.2,26-35,8,2024,28,Wednesday
CUST4712,35,Female,East Marymouth,PROD468,Clothing,173.72,5,2024-03-19,PayPal,1,868.6,26-35,3,2024,19,Tuesday
CUST9013,28,Female,New Angelaberg,PROD809,Electronics,413.53,5,2023-12-05,Debit_Card,1,2067.65,26-35,12,2023,5,Tuesday
CUST5455,68,Female,Emilyfurt,PROD341,Sports,409.21,9,2023-01-31,Digital,1,3682.89,66+,1,2023,31,Tuesday
CUST5418,62,Female,Lake Sarahville,PROD163,Books,422.94,5,2024-12-15,Credit_Card,1,2114.7,56-65,12,2024,15,Sunday
CUST7427,24,Male,Jasonfurt,PROD783,Home & Garden,169.33,7,2024-07-29,Credit_Card,4,1185.31,18-25,7,2024,29,Monday
CUST9491,42,Male,North Kathyberg,PROD221,Books,384.87,4,2023-02-06,PayPal,1,1539.48,36-45,2,2023,6,Monday
CUST7537,73,Female,New Lisaport,PROD576,Home & Garden,301.98,2,2023-10-04,Digital,2,603.96,66+,10,2023,4,Wednesday
CUST1538,20,Female,Williamside,PROD414,Clothing,359.75,3,2024-07-25,Credit_Card,4,1079.25,18-25,7,2024,25,Thursday
CUST8312,72,Male,Christopherfurt,PROD263,Clothing,184.83,3,2023-11-15,Debit_Card,5,554.49,66+,11,2023,15,Wednesday
CUST4016,48,Female,East Greg,PROD515,Home & Garden,229.0,5,2024-06-03,Credit_Card,3,1145.0,46-55,6,2024,3,Monday
CUST6111,32,Female,Millerland,PROD802,Electronics,53.23,2,2023-06-23,Debit_Card,2,106.46,26-35,6,2023,23,Friday
CUST7559,30,Female,North Adam,PROD614,Clothing,331.16,8,2024-09-25,Credit_Card,3,2649.28,26-35,9,2024,25,Wednesday
CUST3823,70,Male,Christopherhaven,PROD820,Sports,6.09,10,2024-09-20,Digital,5,60.9,66+,9,2024,20,Friday
CUST5722,76,Male,East Juliemouth,PROD888,Sports,180.79,8,2023-05-31,Digital,5,1446.32,66+,5,2023,31,Wednesday
CUST8447,47,Female,Deniseville,PROD418,Sports,318.66,5,2023-08-30,Digital,1,1593.3,46-55,8,2023,30,Wednesday
CUST1517,40,Male,Maryton,PROD806,Sports,400.96,10,2023-11-28,Debit_Card,1,4009.6,36-45,11,2023,28,Tuesday
CUST6064,37,Male,New James,PROD220,Home & Garden,276.11,8,2025-04-17,Digital,5,2208.88,36-45,4,2025,17,Thursday
CUST9592,70,Male,New Charles,PROD754,Electronics,190.08,4,2024-01-06,Debit_Card,4,760.32,66+,1,2024,6,Saturday
CUST9002,68,Female,Taylormouth,PROD402,Home & Garden,57.63,6,2024-11-08,Debit_Card,4,345.78,66+,11,2024,8,Friday
CUST3486,73,Male,New Louis,PROD476,Clothing,448.95,1,2023-08-09,Debit_Card,2,448.95,66+,8,2023,9,Wednesday
CUST6420,32,Male,Jonesville,PROD729,Sports,248.75,3,2023-05-27,PayPal,3,746.25,26-35,5,2023,27,Saturday
CUST6223,32,Female,New Matthew,PROD326,Sports,411.81,1,2023-09-09,Credit_Card,4,411.81,26-35,9,2023,9,Saturday
CUST9236,19,Female,Port Zachary,PROD324,Sports,372.54,9,2024-05-31,Debit_Card,4,3352.86,18-25,5,2024,31,Friday
CUST2897,60,Female,Sotohaven,PROD236,Clothing,207.56,1,2024-04-25,Debit_Card,5,207.56,56-65,4,2024,25,Thursday
CUST8386,30,Male,Lake Madisonbury,PROD589,Books,130.87,3,2024-12-10,Credit_Card,3,392.61,26-35,12,2024,10,Tuesday
CUST2898,43,Male,Lisaton,PROD256,Home & Garden,101.98,2,2023-05-01,Digital,5,203.96,36-45,5,2023,1,Monday
CUST7127,39,Female,North Carrie,PROD565,Electronics,64.77,5,2023-03-29,PayPal,3,323.85,36-45,3,2023,29,Wednesday
CUST9290,35,Female,West Shannonside,PROD865,Clothing,426.84,5,2024-09-30,Credit_Card,5,2134.2,26-35,9,2024,30,Monday
CUST3905,73,Male,Wadefurt,PROD720,Books,111.72,3,2023-02-20,Debit_Card,5,335.16,66+,2,2023,20,Monday
CUST4998,22,Male,Port Davidport,PROD482,Books,413.15,8,2023-03-25,Credit_Card,1,3305.2,18-25,3,2023,25,Saturday
CUST3231,79,Female,North Tanyaville,PROD525,Electronics,99.34,1,2023-08-18,Debit_Card,1,99.34,66+,8,2023,18,Friday
CUST4859,67,Male,Gravesstad,PROD818,Clothing,172.28,4,2023-08-10,Digital,4,689.12,66+,8,2023,10,Thursday
CUST3802,35,Female,North Jessicaville,PROD662,Books,379.79,2,2023-04-23,Credit_Card,1,759.58,26-35,4,2023,23,Sunday
CUST7397,40,Male,Joshuamouth,PROD582,Sports,28.02,3,2023-05-08,PayPal,4,84.06,36-45,5,2023,8,Monday
CUST8302,59,Female,South Kimberly,PROD875,Electronics,318.45,1,2024-12-20,Credit_Card,4,318.45,56-65,12,2024,20,Friday
CUST9166,50,Male,South Christopherberg,PROD650,Sports,337.71,8,2023-01-02,Debit_Card,3,2701.68,46-55,1,2023,2,Monday
CUST5675,43,Female,Hooverhaven,PROD921,Electronics,65.99,4,2025-04-13,Debit_Card,4,263.96,36-45,4,2025,13,Sunday
CUST7824,61,Male,New Brandonfurt,PROD780,Home & Garden,446.42,6,2025-02-12,PayPal,4,2678.52,56-65,2,2025,12,Wednesday
CUST6681,80,Female,Thomashaven,PROD945,Home & Garden,231.41,7,2023-07-10,Debit_Card,4,1619.87,66+,7,2023,10,Monday
CUST4170,71,Male,Wendymouth,PROD323,Clothing,296.71,5,2023-02-21,Debit_Card,1,1483.55,66+,2,2023,21,Tuesday
CUST6017,52,Female,Davidburgh,PROD880,Books,254.58,8,2023-01-18,Debit_Card,1,2036.64,46-55,1,2023,18,Wednesday
CUST8977,39,Female,Fordchester,PROD353,Sports,482.11,6,2023-12-13,Credit_Card,2,2892.66,36-45,12,2023,13,Wednesday
CUST1764,78,Female,South Michael,PROD796,Books,7.15,8,2023-10-24,Credit_Card,5,57.2,66+,10,2023,24,Tuesday
CUST6412,19,Female,Williamburgh,PROD872,Home & Garden,369.43,1,2025-02-15,PayPal,3,369.43,18-25,2,2025,15,Saturday
CUST9606,25,Female,New Lindseyberg,PROD710,Sports,278.85,6,2024-04-02,PayPal,2,1673.1,18-25,4,2024,2,Tuesday
CUST1475,74,Male,Danielstad,PROD994,Clothing,219.24,2,2025-03-13,Digital,4,438.48,66+,3,2025,13,Thursday
CUST4891,80,Female,Robertshire,PROD906,Books,294.63,3,2023-05-30,Debit_Card,4,883.89,66+,5,2023,30,Tuesday
CUST3565,34,Male,North Glennburgh,PROD183,Electronics,462.56,1,2024-04-07,PayPal,2,462.56,26-35,4,2024,7,Sunday
CUST4513,29,Female,Patricktown,PROD638,Electronics,391.64,5,2023-09-17,Debit_Card,3,1958.2,26-35,9,2023,17,Sunday
CUST7256,55,Male,Millerberg,PROD557,Sports,455.54,7,2024-04-18,PayPal,4,3188.78,46-55,4,2024,18,Thursday
CUST5317,79,Female,Karenshire,PROD640,Electronics,347.45,2,2023-09-25,Digital,4,694.9,66+,9,2023,25,Monday
CUST5528,80,Female,West Maria,PROD820,Electronics,90.96,9,2024-01-10,PayPal,1,818.64,66+,1,2024,10,Wednesday
CUST3575,34,Male,North Andrewtown,PROD470,Home & Garden,408.55,8,2024-11-15,Credit_Card,5,3268.4,26-35,11,2024,15,Friday
CUST2827,20,Female,Reyesstad,PROD179,Clothing,56.26,3,2023-04-21,Debit_Card,4,168.78,18-25,4,2023,21,Friday
CUST2528,24,Male,Rebeccaville,PROD677,Electronics,330.47,4,2024-02-10,Credit_Card,5,1321.88,18-25,2,2024,10,Saturday
CUST8116,56,Male,Lake Justinchester,PROD214,Electronics,305.05,5,2024-10-02,PayPal,5,1525.25,56-65,10,2024,2,Wednesday
CUST5582,45,Female,West Rebecca,PROD163,Books,164.31,7,2024-04-09,PayPal,5,1150.17,36-45,4,2024,9,Tuesday
CUST6634,40,Female,Lauraland,PROD948,Sports,441.29,1,2023-12-24,Digital,4,441.29,36-45,12,2023,24,Sunday
CUST4540,64,Male,New Brendashire,PROD660,Home & Garden,212.24,2,2023-02-28,Digital,4,424.48,56-65,2,2023,28,Tuesday
CUST5127,68,Female,West Roberthaven,PROD617,Sports,306.45,4,2024-03-09,Digital,5,1225.8,66+,3,2024,9,Saturday
CUST6643,38,Female,Patricialand,PROD307,Books,347.8,7,2023-11-05,PayPal,2,2434.6,36-45,11,2023,5,Sunday
CUST5037,45,Female,South Frances,PROD686,Books,127.88,8,2024-12-26,Digital,5,1023.04,36-45,12,2024,26,Thursday
CUST5491,56,Male,Port Amanda,PROD649,Books,201.95,4,2024-01-23,PayPal,1,807.8,56-65,1,2024,23,Tuesday
CUST3830,80,Female,North Jeffrey,PROD253,Electronics,174.72,1,2024-08-31,PayPal,4,174.72,66+,8,2024,31,Saturday
CUST7787,50,Male,Leonland,PROD268,Sports,150.62,4,2024-02-14,Debit_Card,3,602.48,46-55,2,2024,14,Wednesday
CUST7041,25,Male,Jenkinsfort,PROD435,Sports,403.37,8,2024-04-06,Credit_Card,4,3226.96,18-25,4,2024,6,Saturday
CUST5802,42,Male,Dominguezfurt,PROD974,Sports,73.4,2,2024-05-31,Debit_Card,5,146.8,36-45,5,2024,31,Friday
CUST5944,75,Male,North Davidchester,PROD632,Clothing,303.25,9,2023-10-07,Credit_Card,4,2729.25,66+,10,2023,7,Saturday
CUST2800,54,Female,West Toddburgh,PROD552,Home & Garden,443.79,4,2024-12-08,Credit_Card,5,1775.16,46-55,12,2024,8,Sunday
CUST8796,30,Female,Huntborough,PROD219,Electronics,258.59,8,2024-09-10,PayPal,3,2068.72,26-35,9,2024,10,Tuesday
CUST3947,34,Male,East Lorraineberg,PROD796,Home & Garden,422.32,7,2023-08-11,Digital,3,2956.24,26-35,8,2023,11,Friday
CUST2046,20,Male,Port Matthew,PROD310,Electronics,276.16,5,2024-08-05,Digital,3,1380.8,18-25,8,2024,5,Monday
CUST6992,63,Male,New Cynthiachester,PROD834,Sports,160.39,6,2025-01-10,Digital,1,962.34,56-65,1,2025,10,Friday
CUST7549,45,Male,New Ericborough,PROD697,Clothing,369.73,3,2025-02-15,Debit_Card,1,1109.19,36-45,2,2025,15,Saturday
CUST2575,18,Female,New Cassandrastad,PROD600,Clothing,279.02,1,2024-06-11,Digital,5,279.02,18-25,6,2024,11,Tuesday
CUST5882,51,Male,New Lisa,PROD193,Sports,112.58,9,2023-01-11,PayPal,1,1013.22,46-55,1,2023,11,Wednesday
CUST6237,77,Male,West Emilyburgh,PROD622,Home & Garden,108.81,9,2024-10-08,Digital,2,979.29,66+,10,2024,8,Tuesday
CUST7111,69,Male,North Anne,PROD556,Books,358.62,2,2023-06-27,Digital,3,717.24,66+,6,2023,27,Tuesday
CUST5014,52,Male,Davidstad,PROD928,Sports,344.87,5,2023-05-15,Digital,3,1724.35,46-55,5,2023,15,Monday
CUST6851,61,Male,Danielport,PROD156,Electronics,460.99,8,2023-01-18,Debit_Card,5,3687.92,56-65,1,2023,18,Wednesday
CUST5429,64,Female,Mccallchester,PROD564,Home & Garden,70.67,5,2024-04-26,PayPal,1,353.35,56-65,4,2024,26,Friday
CUST1118,78,Female,Port Philipview,PROD235,Books,356.65,4,2024-03-24,Digital,3,1426.6,66+,3,2024,24,Sunday
CUST7988,65,Female,Pittstown,PROD625,Clothing,487.71,6,2024-09-02,Credit_Card,4,2926.26,56-65,9,2024,2,Monday
CUST3741,65,Female,North Kathy,PROD525,Electronics,93.02,1,2024-11-02,Debit_Card,1,93.02,56-65,11,2024,2,Saturday
CUST2922,60,Female,Russellmouth,PROD567,Clothing,273.53,4,2023-07-26,Digital,4,1094.12,56-65,7,2023,26,Wednesday
CUST5765,30,Male,Hesshaven,PROD677,Electronics,320.25,2,2023-05-23,Digital,3,640.5,26-35,5,2023,23,Tuesday
CUST7552,41,Female,New Janet,PROD159,Books,356.62,4,2023-08-07,Debit_Card,3,1426.48,36-45,8,2023,7,Monday
CUST3451,45,Male,Haroldland,PROD672,Electronics,381.58,7,2024-05-14,Credit_Card,4,2671.06,36-45,5,2024,14,Tuesday
CUST1389,22,Female,Saramouth,PROD573,Books,283.33,6,2025-02-28,Credit_Card,3,1699.98,18-25,2,2025,28,Friday
CUST8532,78,Female,South Elizabethchester,PROD788,Sports,293.49,1,2024-12-11,Debit_Card,1,293.49,66+,12,2024,11,Wednesday
CUST5877,60,Female,North Ashley,PROD926,Sports,471.62,3,2024-09-15,Digital,2,1414.86,56-65,9,2024,15,Sunday
CUST7952,76,Female,Port Phillip,PROD415,Electronics,356.51,5,2023-12-08,Debit_Card,2,1782.55,66+,12,2023,8,Friday
CUST2766,39,Male,Port Susanborough,PROD840,Home & Garden,338.75,10,2025-03-03,Debit_Card,2,3387.5,36-45,3,2025,3,Monday
CUST6978,57,Female,Tranview,PROD122,Clothing,447.46,2,2024-03-19,Debit_Card,3,894.92,56-65,3,2024,19,Tuesday
CUST5272,38,Male,Port Sean,PROD505,Electronics,269.28,7,2024-07-07,Debit_Card,5,1884.96,36-45,7,2024,7,Sunday
CUST7235,60,Female,North Daniel,PROD360,Electronics,439.35,4,2023-08-19,Credit_Card,1,1757.4,56-65,8,2023,19,Saturday
CUST4226,72,Female,East Eric,PROD936,Clothing,214.08,1,2025-02-04,Debit_Card,1,214.08,66+,2,2025,4,Tuesday
CUST5392,25,Female,Fieldsshire,PROD103,Electronics,11.32,1,2023-02-27,Digital,3,11.32,18-25,2,2023,27,Monday
CUST9073,64,Male,Youngside,PROD863,Clothing,57.7,10,2024-09-22,Digital,1,577.0,56-65,9,2024,22,Sunday
CUST5654,75,Male,Meaganborough,PROD323,Books,193.53,8,2024-02-08,PayPal,3,1548.24,66+,2,2024,8,Thursday
CUST4342,37,Female,West Lisa,PROD692,Home & Garden,31.27,10,2024-01-11,PayPal,2,312.7,36-45,1,2024,11,Thursday
CUST7565,50,Female,Anthonyport,PROD174,Sports,33.02,3,2023-06-14,Debit_Card,1,99.06,46-55,6,2023,14,Wednesday
CUST6356,37,Male,North Matthew,PROD146,Sports,137.15,6,2023-10-13,PayPal,5,822.9,36-45,10,2023,13,Friday
CUST4575,60,Male,Port Matthew,PROD533,Home & Garden,393.84,2,2024-02-23,Debit_Card,3,787.68,56-65,2,2024,23,Friday
CUST3093,44,Female,North Joshua,PROD452,Clothing,491.85,4,2023-11-27,Credit_Card,1,1967.4,36-45,11,2023,27,Monday
CUST9518,38,Female,West Christinaville,PROD817,Home & Garden,343.28,3,2023-12-13,Credit_Card,4,1029.84,36-45,12,2023,13,Wednesday
CUST7505,43,Male,Catherineport,PROD165,Clothing,77.48,8,2024-02-23,Credit_Card,4,619.84,36-45,2,2024,23,Friday
CUST8435,62,Female,Jonesside,PROD654,Home & Garden,35.71,2,2023-06-14,Credit_Card,5,71.42,56-65,6,2023,14,Wednesday
CUST5668,36,Male,New Phyllis,PROD161,Electronics,393.26,10,2023-06-10,Digital,5,3932.6,36-45,6,2023,10,Saturday
CUST9701,53,Female,New Heidi,PROD170,Electronics,105.98,6,2025-04-07,Credit_Card,4,635.88,46-55,4,2025,7,Monday
CUST2746,26,Female,Andreatown,PROD583,Home & Garden,272.88,1,2025-02-10,Credit_Card,3,272.88,26-35,2,2025,10,Monday
CUST2586,30,Male,Port Jeffrey,PROD132,Books,182.55,1,2024-06-18,Digital,1,182.55,26-35,6,2024,18,Tuesday
CUST1183,44,Male,East Anthony,PROD393,Home & Garden,229.03,6,2024-03-20,Debit_Card,4,1374.18,36-45,3,2024,20,Wednesday
CUST6054,60,Female,West Ericaside,PROD518,Sports,309.97,3,2023-05-28,PayPal,5,929.91,56-65,5,2023,28,Sunday
CUST2494,78,Male,Torresmouth,PROD284,Electronics,339.39,9,2023-02-15,Debit_Card,1,3054.51,66+,2,2023,15,Wednesday
CUST6592,42,Female,South Michelle,PROD887,Home & Garden,283.13,2,2025-02-01,Debit_Card,3,566.26,36-45,2,2025,1,Saturday
CUST9808,61,Male,South Jessicaland,PROD238,Sports,116.03,3,2023-05-05,PayPal,4,348.09,56-65,5,2023,5,Friday
CUST3138,65,Male,Dickersonchester,PROD884,Electronics,325.32,8,2023-03-18,Credit_Card,5,2602.56,56-65,3,2023,18,Saturday
CUST1789,75,Male,Harristown,PROD756,Books,197.5,4,2024-04-08,Credit_Card,4,790.0,66+,4,2024,8,Monday
CUST3957,29,Male,Butlershire,PROD846,Books,257.91,6,2023-06-10,Credit_Card,3,1547.46,26-35,6,2023,10,Saturday
CUST9458,57,Female,Kimburgh,PROD761,Sports,399.43,9,2023-12-29,Credit_Card,5,3594.87,56-65,12,2023,29,Friday
CUST9313,54,Female,South Christopher,PROD530,Home & Garden,349.58,6,2024-12-26,PayPal,1,2097.48,46-55,12,2024,26,Thursday
CUST4792,37,Male,East Oscarchester,PROD483,Electronics,348.0,8,2024-07-11,Credit_Card,4,2784.0,36-45,7,2024,11,Thursday
CUST7664,43,Female,Lake Heather,PROD491,Books,28.26,4,2024-11-17,Credit_Card,1,113.04,36-45,11,2024,17,Sunday
CUST5479,53,Female,Harristown,PROD559,Sports,193.88,1,2024-10-20,Credit_Card,2,193.88,46-55,10,2024,20,Sunday
CUST9639,71,Female,New Andrewfort,PROD990,Clothing,211.2,7,2024-12-30,PayPal,3,1478.4,66+,12,2024,30,Monday
CUST1992,18,Female,South Arianaport,PROD486,Home & Garden,395.12,6,2023-03-26,Digital,4,2370.72,18-25,3,2023,26,Sunday
CUST3336,37,Female,New Samanthaland,PROD484,Clothing,344.15,3,2025-02-09,PayPal,5,1032.45,36-45,2,2025,9,Sunday
CUST5475,36,Female,Port Stephen,PROD182,Home & Garden,483.09,5,2025-01-16,Credit_Card,3,2415.45,36-45,1,2025,16,Thursday
CUST3603,31,Male,East Michaelchester,PROD799,Electronics,31.63,1,2023-04-16,PayPal,2,31.63,26-35,4,2023,16,Sunday
CUST6834,45,Female,South Joshua,PROD777,Sports,373.12,8,2023-12-04,Debit_Card,5,2984.96,36-45,12,2023,4,Monday
CUST6072,68,Male,Theresamouth,PROD995,Electronics,105.53,8,2024-09-22,Debit_Card,3,844.24,66+,9,2024,22,Sunday
CUST5600,55,Female,East Jameschester,PROD652,Clothing,435.08,9,2024-03-03,Digital,3,3915.72,46-55,3,2024,3,Sunday
CUST4048,56,Male,Orrstad,PROD236,Sports,430.92,5,2024-02-27,Credit_Card,4,2154.6,56-65,2,2024,27,Tuesday
CUST4915,59,Female,New Travis,PROD769,Electronics,224.32,9,2024-03-18,Digital,2,2018.88,56-65,3,2024,18,Monday
CUST6940,38,Female,Joshuastad,PROD980,Electronics,116.65,8,2024-01-01,Debit_Card,4,933.2,36-45,1,2024,1,Monday
CUST5148,47,Female,New Jennifer,PROD456,Electronics,318.73,4,2024-12-25,Digital,1,1274.92,46-55,12,2024,25,Wednesday
CUST7583,46,Male,Lake Williamchester,PROD221,Clothing,356.22,10,2023-10-02,Debit_Card,5,3562.2,46-55,10,2023,2,Monday
CUST8964,46,Female,New Kathleen,PROD282,Electronics,187.03,3,2024-09-21,Debit_Card,2,561.09,46-55,9,2024,21,Saturday
CUST8570,61,Male,Edwardborough,PROD650,Books,296.25,9,2024-08-05,PayPal,3,2666.25,56-65,8,2024,5,Monday
CUST8696,31,Male,New Connor,PROD502,Home & Garden,370.53,6,2024-11-15,Credit_Card,3,2223.18,26-35,11,2024,15,Friday
CUST8478,50,Female,East Tony,PROD641,Books,102.25,6,2024-11-14,Debit_Card,1,613.5,46-55,11,2024,14,Thursday
CUST2930,48,Female,South Wendyberg,PROD230,Clothing,363.83,8,2024-03-15,Credit_Card,3,2910.64,46-55,3,2024,15,Friday
CUST6804,68,Female,Port Amandaville,PROD845,Clothing,100.78,5,2024-02-08,Digital,5,503.9,66+,2,2024,8,Thursday
CUST6262,75,Male,Port Susan,PROD328,Electronics,227.16,10,2024-07-07,Digital,4,2271.6,66+,7,2024,7,Sunday
CUST5632,79,Male,Maryberg,PROD954,Sports,491.81,9,2025-04-01,Debit_Card,2,4426.29,66+,4,2025,1,Tuesday
CUST5799,68,Female,Lake Joseph,PROD103,Books,41.86,3,2023-05-15,Credit_Card,5,125.58,66+,5,2023,15,Monday
CUST3422,65,Female,East Timothyport,PROD874,Clothing,481.43,2,2024-01-11,Debit_Card,1,962.86,56-65,1,2024,11,Thursday
CUST4259,28,Female,Kariburgh,PROD123,Home & Garden,368.86,9,2024-05-25,Debit_Card,5,3319.74,26-35,5,2024,25,Saturday
CUST8409,60,Male,Jeffland,PROD405,Clothing,64.08,3,2023-11-10,PayPal,1,192.24,56-65,11,2023,10,Friday
CUST2124,23,Male,East Miguel,PROD574,Books,25.11,8,2023-09-12,Digital,5,200.88,18-25,9,2023,12,Tuesday
CUST7003,36,Female,South Cindyborough,PROD789,Home & Garden,143.16,5,2023-07-01,Credit_Card,3,715.8,36-45,7,2023,1,Saturday
CUST7555,50,Female,Crawfordmouth,PROD836,Home & Garden,135.8,5,2025-01-31,Digital,3,679.0,46-55,1,2025,31,Friday
CUST1734,60,Male,Darrenport,PROD657,Electronics,84.66,9,2023-09-14,PayPal,1,761.94,56-65,9,2023,14,Thursday
CUST4040,58,Female,North Williamborough,PROD534,Sports,423.78,6,2024-11-13,Digital,5,2542.68,56-65,11,2024,13,Wednesday
CUST8377,57,Female,Reginaldhaven,PROD644,Home & Garden,7.79,8,2024-01-19,PayPal,5,62.32,56-65,1,2024,19,Friday
CUST7098,39,Male,West Mary,PROD488,Electronics,235.83,1,2023-12-17,Digital,4,235.83,36-45,12,2023,17,Sunday
CUST6144,23,Male,North Jeffrey,PROD943,Sports,469.06,9,2024-09-05,Credit_Card,4,4221.54,18-25,9,2024,5,Thursday
